Time;Voltage;Current;Power;
19:00:57 12/06/2024;5.05;0.514;2.595;
19:00:57 12/06/2024;5.05;0.501;2.530;
19:00:58 12/06/2024;5.05;0.510;2.575;
19:00:58 12/06/2024;5.05;0.508;2.565;
19:00:59 12/06/2024;5.06;0.504;2.550;
19:00:59 12/06/2024;5.05;0.510;2.575;
19:01:00 12/06/2024;5.05;0.501;2.530;
19:01:00 12/06/2024;5.06;0.508;2.570;
19:01:01 12/06/2024;5.06;0.499;2.524;
19:01:01 12/06/2024;5.05;0.506;2.555;
19:01:02 12/06/2024;5.05;0.505;2.550;
19:01:02 12/06/2024;5.05;0.509;2.570;
19:01:03 12/06/2024;5.06;0.501;2.535;
19:01:03 12/06/2024;5.05;0.502;2.535;
19:01:04 12/06/2024;5.05;0.503;2.540;
19:01:04 12/06/2024;5.05;0.501;2.530;
19:01:05 12/06/2024;5.05;0.507;2.560;
19:01:05 12/06/2024;5.05;0.508;2.565;
19:01:06 12/06/2024;5.05;0.505;2.550;
19:01:06 12/06/2024;5.05;0.533;2.691;
19:01:07 12/06/2024;5.05;0.516;2.605;
19:01:07 12/06/2024;5.05;0.503;2.540;
19:01:08 12/06/2024;5.05;0.502;2.535;
19:01:08 12/06/2024;5.05;0.503;2.540;
19:01:09 12/06/2024;5.06;0.508;2.570;
19:01:09 12/06/2024;5.05;0.590;2.979;
19:01:10 12/06/2024;5.06;0.501;2.535;
19:01:10 12/06/2024;5.05;0.506;2.555;
19:01:11 12/06/2024;5.06;0.501;2.535;
19:01:11 12/06/2024;5.05;0.509;2.570;
19:01:12 12/06/2024;5.05;0.510;2.575;
19:01:12 12/06/2024;5.05;0.508;2.565;
19:01:13 12/06/2024;5.05;0.503;2.540;
19:01:13 12/06/2024;5.05;0.507;2.560;
19:01:14 12/06/2024;5.05;0.508;2.565;
19:01:14 12/06/2024;5.05;0.506;2.555;
19:01:15 12/06/2024;5.05;0.500;2.525;
19:01:15 12/06/2024;5.05;0.503;2.540;
19:01:16 12/06/2024;5.05;0.542;2.737;
19:01:16 12/06/2024;5.05;0.508;2.565;
19:01:17 12/06/2024;5.05;0.501;2.530;
19:01:17 12/06/2024;5.05;0.550;2.777;
19:01:18 12/06/2024;5.06;0.499;2.524;
19:01:18 12/06/2024;5.05;0.505;2.550;
19:01:19 12/06/2024;5.05;0.542;2.737;
19:01:19 12/06/2024;5.05;0.507;2.560;
19:01:20 12/06/2024;5.05;0.508;2.565;
19:01:20 12/06/2024;5.05;0.559;2.822;
19:01:21 12/06/2024;5.05;0.514;2.595;
19:01:21 12/06/2024;5.05;0.507;2.560;
19:01:22 12/06/2024;5.05;0.560;2.828;
19:01:22 12/06/2024;5.06;0.503;2.545;
19:01:23 12/06/2024;5.06;0.505;2.555;
19:01:23 12/06/2024;5.05;0.514;2.595;
19:01:24 12/06/2024;5.05;0.508;2.565;
19:01:24 12/06/2024;5.05;0.507;2.560;
19:01:25 12/06/2024;5.05;0.501;2.530;
19:01:25 12/06/2024;5.05;0.507;2.560;
19:01:26 12/06/2024;5.05;0.508;2.565;
19:01:26 12/06/2024;5.05;0.508;2.565;
19:01:27 12/06/2024;5.05;0.510;2.575;
19:01:27 12/06/2024;5.06;0.502;2.540;
19:01:28 12/06/2024;5.06;0.507;2.565;
19:01:28 12/06/2024;5.06;0.506;2.560;
19:01:29 12/06/2024;5.05;0.510;2.575;
19:01:29 12/06/2024;5.05;0.511;2.580;
19:01:30 12/06/2024;5.06;0.498;2.519;
19:01:30 12/06/2024;5.06;0.504;2.550;
19:01:31 12/06/2024;5.05;0.507;2.560;
19:01:31 12/06/2024;5.06;0.506;2.560;
19:01:32 12/06/2024;5.05;0.506;2.555;
19:01:32 12/06/2024;5.06;0.506;2.560;
19:01:33 12/06/2024;5.05;0.512;2.585;
19:01:33 12/06/2024;5.05;0.504;2.545;
19:01:34 12/06/2024;5.05;0.505;2.550;
19:01:34 12/06/2024;5.05;0.511;2.580;
19:01:35 12/06/2024;5.06;0.503;2.545;
19:01:35 12/06/2024;5.05;0.510;2.575;
19:01:36 12/06/2024;5.05;0.511;2.580;
19:01:36 12/06/2024;5.05;0.512;2.585;
19:01:37 12/06/2024;5.06;0.506;2.560;
19:01:37 12/06/2024;5.06;0.501;2.535;
19:01:38 12/06/2024;5.06;0.507;2.565;
19:01:38 12/06/2024;5.06;0.507;2.565;
19:01:39 12/06/2024;5.05;0.509;2.570;
19:01:39 12/06/2024;5.05;0.506;2.555;
19:01:40 12/06/2024;5.06;0.503;2.545;
19:01:40 12/06/2024;5.05;0.510;2.575;
19:01:41 12/06/2024;5.06;0.504;2.550;
19:01:41 12/06/2024;5.06;0.505;2.555;
19:01:42 12/06/2024;5.05;0.508;2.565;
19:01:42 12/06/2024;5.05;0.524;2.646;
19:01:43 12/06/2024;5.06;0.507;2.565;
19:01:43 12/06/2024;5.06;0.505;2.555;
19:01:44 12/06/2024;5.06;0.499;2.524;
19:01:44 12/06/2024;5.06;0.506;2.560;
19:01:45 12/06/2024;5.05;0.504;2.545;
19:01:45 12/06/2024;5.05;0.507;2.560;
19:01:46 12/06/2024;5.05;0.513;2.590;
19:01:46 12/06/2024;5.06;0.502;2.540;
19:01:47 12/06/2024;5.06;0.502;2.540;
19:01:47 12/06/2024;5.06;0.503;2.545;
19:01:48 12/06/2024;5.05;0.505;2.550;
19:01:48 12/06/2024;5.05;0.508;2.565;
19:01:49 12/06/2024;5.05;0.545;2.752;
19:01:49 12/06/2024;5.05;0.505;2.550;
19:01:50 12/06/2024;5.05;0.510;2.575;
19:01:50 12/06/2024;5.06;0.503;2.545;
19:01:51 12/06/2024;5.06;0.501;2.535;
19:01:51 12/06/2024;5.06;0.498;2.519;
19:01:52 12/06/2024;5.05;0.530;2.676;
19:01:52 12/06/2024;5.05;0.507;2.560;
19:01:53 12/06/2024;5.05;0.514;2.595;
19:01:53 12/06/2024;5.06;0.506;2.560;
19:01:54 12/06/2024;5.06;0.506;2.560;
19:01:54 12/06/2024;5.05;0.507;2.560;
19:01:55 12/06/2024;5.05;0.499;2.519;
19:01:55 12/06/2024;5.05;0.507;2.560;
19:01:56 12/06/2024;5.05;0.512;2.585;
19:01:56 12/06/2024;5.05;0.560;2.828;
19:01:57 12/06/2024;5.06;0.503;2.545;
19:01:57 12/06/2024;5.06;0.507;2.565;
19:01:58 12/06/2024;5.05;0.509;2.570;
19:01:58 12/06/2024;5.06;0.502;2.540;
19:01:59 12/06/2024;5.06;0.505;2.555;
19:01:59 12/06/2024;5.05;0.507;2.560;
19:02:00 12/06/2024;5.05;0.507;2.560;
19:02:00 12/06/2024;5.05;0.582;2.939;
19:02:01 12/06/2024;5.06;0.500;2.530;
19:02:01 12/06/2024;5.06;0.503;2.545;
19:02:02 12/06/2024;5.05;0.512;2.585;
19:02:02 12/06/2024;5.06;0.504;2.550;
19:02:03 12/06/2024;5.06;0.505;2.555;
19:02:03 12/06/2024;5.05;0.512;2.585;
19:02:04 12/06/2024;5.05;0.510;2.575;
19:02:04 12/06/2024;5.06;0.502;2.540;
19:02:05 12/06/2024;5.05;0.586;2.959;
19:02:05 12/06/2024;5.05;0.505;2.550;
19:02:06 12/06/2024;5.05;0.508;2.565;
19:02:06 12/06/2024;5.05;0.516;2.605;
19:02:07 12/06/2024;5.06;0.505;2.555;
19:02:07 12/06/2024;5.06;0.508;2.570;
19:02:08 12/06/2024;5.05;0.511;2.580;
19:02:08 12/06/2024;5.05;0.565;2.853;
19:02:09 12/06/2024;5.05;0.507;2.560;
19:02:10 12/06/2024;5.05;0.510;2.575;
19:02:10 12/06/2024;5.05;0.506;2.555;
19:02:11 12/06/2024;5.05;0.510;2.575;
19:02:11 12/06/2024;5.05;0.504;2.545;
19:02:12 12/06/2024;5.05;0.503;2.540;
19:02:12 12/06/2024;5.06;0.508;2.570;
19:02:13 12/06/2024;5.06;0.503;2.545;
19:02:13 12/06/2024;5.05;0.506;2.555;
19:02:14 12/06/2024;5.06;0.509;2.575;
19:02:14 12/06/2024;5.06;0.500;2.530;
19:02:15 12/06/2024;5.05;0.507;2.560;
19:02:15 12/06/2024;5.06;0.502;2.540;
19:02:16 12/06/2024;5.06;0.506;2.560;
19:02:16 12/06/2024;5.05;0.510;2.575;
19:02:17 12/06/2024;5.05;0.501;2.530;
19:02:17 12/06/2024;5.05;0.508;2.565;
19:02:18 12/06/2024;5.05;0.509;2.570;
19:02:18 12/06/2024;5.05;0.515;2.600;
19:02:19 12/06/2024;5.05;0.507;2.560;
19:02:19 12/06/2024;5.05;0.514;2.595;
19:02:20 12/06/2024;5.05;0.511;2.580;
19:02:20 12/06/2024;5.05;0.518;2.615;
19:02:21 12/06/2024;5.05;0.499;2.519;
19:02:21 12/06/2024;5.05;0.505;2.550;
19:02:22 12/06/2024;5.05;0.507;2.560;
19:02:22 12/06/2024;5.06;0.504;2.550;
19:02:23 12/06/2024;5.06;0.503;2.545;
19:02:23 12/06/2024;5.05;0.508;2.565;
19:02:24 12/06/2024;5.06;0.507;2.565;
19:02:24 12/06/2024;5.05;0.509;2.570;
19:02:25 12/06/2024;5.05;0.502;2.535;
19:02:25 12/06/2024;5.05;0.503;2.540;
19:02:26 12/06/2024;5.05;0.506;2.555;
19:02:26 12/06/2024;5.06;0.507;2.565;
19:02:27 12/06/2024;5.05;0.509;2.570;
19:02:27 12/06/2024;5.05;0.583;2.944;
19:02:28 12/06/2024;5.05;0.502;2.535;
19:02:28 12/06/2024;5.05;0.510;2.575;
19:02:29 12/06/2024;5.05;0.507;2.560;
19:02:29 12/06/2024;5.06;0.505;2.555;
19:02:30 12/06/2024;5.05;0.510;2.575;
19:02:30 12/06/2024;5.05;0.548;2.767;
19:02:31 12/06/2024;5.05;0.508;2.565;
19:02:31 12/06/2024;5.06;0.507;2.565;
19:02:32 12/06/2024;5.06;0.507;2.565;
19:02:32 12/06/2024;5.05;0.513;2.590;
19:02:33 12/06/2024;5.06;0.506;2.560;
19:02:33 12/06/2024;5.05;0.510;2.575;
19:02:34 12/06/2024;5.06;0.508;2.570;
19:02:34 12/06/2024;5.05;0.540;2.727;
19:02:35 12/06/2024;5.06;0.503;2.545;
19:02:35 12/06/2024;5.05;0.499;2.519;
19:02:36 12/06/2024;5.05;0.598;3.019;
19:02:36 12/06/2024;5.05;0.519;2.620;
19:02:37 12/06/2024;5.06;0.504;2.550;
19:02:37 12/06/2024;5.06;0.507;2.565;
19:02:38 12/06/2024;5.06;0.509;2.575;
19:02:38 12/06/2024;5.06;0.503;2.545;
19:02:39 12/06/2024;5.06;0.510;2.580;
19:02:39 12/06/2024;5.05;0.504;2.545;
19:02:40 12/06/2024;5.06;0.499;2.524;
19:02:40 12/06/2024;5.05;0.536;2.706;
19:02:41 12/06/2024;5.06;0.506;2.560;
19:02:41 12/06/2024;5.05;0.508;2.565;
19:02:42 12/06/2024;5.05;0.514;2.595;
19:02:42 12/06/2024;5.05;0.503;2.540;
19:02:43 12/06/2024;5.05;0.566;2.858;
19:02:43 12/06/2024;5.05;0.519;2.620;
19:02:44 12/06/2024;5.05;0.510;2.575;
19:02:44 12/06/2024;5.05;0.501;2.530;
19:02:45 12/06/2024;5.06;0.504;2.550;
19:02:45 12/06/2024;5.06;0.500;2.530;
19:02:46 12/06/2024;5.06;0.504;2.550;
19:02:46 12/06/2024;5.06;0.507;2.565;
19:02:47 12/06/2024;5.06;0.512;2.590;
19:02:47 12/06/2024;5.05;0.548;2.767;
19:02:48 12/06/2024;5.05;0.503;2.540;
19:02:48 12/06/2024;5.05;0.507;2.560;
19:02:49 12/06/2024;5.05;0.513;2.590;
19:02:49 12/06/2024;5.05;0.516;2.605;
19:02:50 12/06/2024;5.05;0.505;2.550;
19:02:50 12/06/2024;5.06;0.504;2.550;
19:02:51 12/06/2024;5.05;0.510;2.575;
19:02:51 12/06/2024;5.06;0.501;2.535;
19:02:52 12/06/2024;5.05;0.508;2.565;
19:02:52 12/06/2024;5.05;0.522;2.636;
19:02:53 12/06/2024;5.06;0.500;2.530;
19:02:53 12/06/2024;5.05;0.506;2.555;
19:02:54 12/06/2024;5.05;0.509;2.570;
19:02:54 12/06/2024;5.05;0.508;2.565;
19:02:55 12/06/2024;5.05;0.504;2.545;
19:02:55 12/06/2024;5.05;0.538;2.716;
19:02:56 12/06/2024;5.05;0.508;2.565;
19:02:56 12/06/2024;5.05;0.504;2.545;
19:02:57 12/06/2024;5.05;0.502;2.535;
19:02:57 12/06/2024;5.05;0.504;2.545;
19:02:58 12/06/2024;5.05;0.502;2.535;
19:02:58 12/06/2024;5.06;0.509;2.575;
19:02:59 12/06/2024;5.05;0.514;2.595;
19:02:59 12/06/2024;5.05;0.512;2.585;
19:03:00 12/06/2024;5.05;0.507;2.560;
19:03:00 12/06/2024;5.06;0.506;2.560;
19:03:01 12/06/2024;5.05;0.506;2.555;
19:03:01 12/06/2024;5.05;0.511;2.580;
19:03:02 12/06/2024;5.06;0.511;2.585;
19:03:02 12/06/2024;5.05;0.509;2.570;
19:03:03 12/06/2024;5.06;0.506;2.560;
19:03:03 12/06/2024;5.05;0.510;2.575;
19:03:04 12/06/2024;5.06;0.508;2.570;
19:03:04 12/06/2024;5.06;0.504;2.550;
19:03:05 12/06/2024;5.06;0.510;2.580;
19:03:05 12/06/2024;5.05;0.511;2.580;
19:03:06 12/06/2024;5.06;0.499;2.524;
19:03:06 12/06/2024;5.06;0.505;2.555;
19:03:07 12/06/2024;5.06;0.508;2.570;
19:03:07 12/06/2024;5.05;0.514;2.595;
19:03:08 12/06/2024;5.06;0.504;2.550;
19:03:08 12/06/2024;5.06;0.508;2.570;
19:03:09 12/06/2024;5.05;0.507;2.560;
19:03:09 12/06/2024;5.06;0.510;2.580;
19:03:10 12/06/2024;5.06;0.502;2.540;
19:03:10 12/06/2024;5.06;0.508;2.570;
19:03:11 12/06/2024;5.06;0.503;2.545;
19:03:11 12/06/2024;5.05;0.513;2.590;
19:03:12 12/06/2024;5.06;0.500;2.530;
19:03:12 12/06/2024;5.06;0.502;2.540;
19:03:13 12/06/2024;5.05;0.508;2.565;
19:03:13 12/06/2024;5.05;0.509;2.570;
19:03:14 12/06/2024;5.05;0.502;2.535;
19:03:14 12/06/2024;5.05;0.511;2.580;
19:03:15 12/06/2024;5.06;0.507;2.565;
19:03:15 12/06/2024;5.06;0.505;2.555;
19:03:16 12/06/2024;5.05;0.504;2.545;
19:03:16 12/06/2024;5.06;0.505;2.555;
19:03:17 12/06/2024;5.05;0.509;2.570;
19:03:17 12/06/2024;5.06;0.507;2.565;
19:03:18 12/06/2024;5.06;0.503;2.545;
19:03:18 12/06/2024;5.05;0.514;2.595;
19:03:19 12/06/2024;5.05;0.509;2.570;
19:03:19 12/06/2024;5.05;0.550;2.777;
19:03:20 12/06/2024;5.06;0.504;2.550;
19:03:20 12/06/2024;5.06;0.505;2.555;
19:03:21 12/06/2024;5.06;0.506;2.560;
19:03:21 12/06/2024;5.05;0.516;2.605;
19:03:22 12/06/2024;5.06;0.503;2.545;
19:03:22 12/06/2024;5.05;0.509;2.570;
19:03:23 12/06/2024;5.06;0.502;2.540;
19:03:23 12/06/2024;5.05;0.510;2.575;
19:03:24 12/06/2024;5.06;0.509;2.575;
19:03:24 12/06/2024;5.06;0.506;2.560;
19:03:25 12/06/2024;5.05;0.539;2.721;
19:03:25 12/06/2024;5.05;0.509;2.570;
19:03:26 12/06/2024;5.06;0.502;2.540;
19:03:26 12/06/2024;5.06;0.508;2.570;
19:03:27 12/06/2024;5.06;0.503;2.545;
19:03:27 12/06/2024;5.04;0.593;2.988;
19:03:28 12/06/2024;5.05;0.522;2.636;
19:03:28 12/06/2024;5.05;0.559;2.822;
19:03:29 12/06/2024;5.05;0.545;2.752;
19:03:29 12/06/2024;5.06;0.506;2.560;
19:03:30 12/06/2024;5.05;0.510;2.575;
19:03:30 12/06/2024;5.05;0.505;2.550;
19:03:31 12/06/2024;5.06;0.507;2.565;
19:03:31 12/06/2024;5.06;0.508;2.570;
19:03:32 12/06/2024;5.05;0.510;2.575;
19:03:32 12/06/2024;5.05;0.511;2.580;
19:03:33 12/06/2024;5.05;0.508;2.565;
19:03:33 12/06/2024;5.05;0.511;2.580;
19:03:34 12/06/2024;5.06;0.508;2.570;
19:03:34 12/06/2024;5.05;0.512;2.585;
19:03:35 12/06/2024;5.06;0.510;2.580;
19:03:35 12/06/2024;5.05;0.505;2.550;
19:03:36 12/06/2024;5.05;0.528;2.666;
19:03:36 12/06/2024;5.06;0.508;2.570;
19:03:37 12/06/2024;5.06;0.505;2.555;
19:03:37 12/06/2024;5.06;0.504;2.550;
19:03:38 12/06/2024;5.05;0.515;2.600;
19:03:38 12/06/2024;5.06;0.509;2.575;
19:03:39 12/06/2024;5.05;0.511;2.580;
19:03:39 12/06/2024;5.06;0.506;2.560;
19:03:40 12/06/2024;5.06;0.506;2.560;
19:03:40 12/06/2024;5.06;0.498;2.519;
19:03:41 12/06/2024;5.05;0.511;2.580;
19:03:41 12/06/2024;5.06;0.506;2.560;
19:03:42 12/06/2024;5.04;0.619;3.119;
19:03:42 12/06/2024;5.06;0.505;2.555;
19:03:43 12/06/2024;5.05;0.528;2.666;
19:03:43 12/06/2024;5.05;0.564;2.848;
19:03:44 12/06/2024;5.06;0.502;2.540;
19:03:44 12/06/2024;5.06;0.497;2.514;
19:03:45 12/06/2024;5.05;0.513;2.590;
19:03:45 12/06/2024;5.06;0.507;2.565;
19:03:46 12/06/2024;5.06;0.505;2.555;
19:03:46 12/06/2024;5.06;0.502;2.540;
19:03:47 12/06/2024;5.06;0.499;2.524;
19:03:47 12/06/2024;5.05;0.510;2.575;
19:03:48 12/06/2024;5.06;0.503;2.545;
19:03:48 12/06/2024;5.06;0.508;2.570;
19:03:49 12/06/2024;5.06;0.507;2.565;
19:03:49 12/06/2024;5.05;0.530;2.676;
19:03:50 12/06/2024;5.05;0.528;2.666;
19:03:50 12/06/2024;5.05;0.508;2.565;
19:03:51 12/06/2024;5.05;0.515;2.600;
19:03:51 12/06/2024;5.05;0.514;2.595;
19:03:52 12/06/2024;5.06;0.504;2.550;
19:03:52 12/06/2024;5.06;0.505;2.555;
19:03:53 12/06/2024;5.06;0.507;2.565;
19:03:53 12/06/2024;5.05;0.511;2.580;
19:03:54 12/06/2024;5.06;0.503;2.545;
19:03:54 12/06/2024;5.05;0.516;2.605;
19:03:55 12/06/2024;5.06;0.508;2.570;
19:03:55 12/06/2024;5.06;0.508;2.570;
19:03:56 12/06/2024;5.05;0.507;2.560;
19:03:56 12/06/2024;5.06;0.505;2.555;
19:03:57 12/06/2024;5.06;0.511;2.585;
19:03:57 12/06/2024;5.06;0.499;2.524;
19:03:58 12/06/2024;5.05;0.537;2.711;
19:03:58 12/06/2024;5.05;0.508;2.565;
19:03:59 12/06/2024;5.06;0.505;2.555;
19:03:59 12/06/2024;5.06;0.505;2.555;
19:04:00 12/06/2024;5.06;0.510;2.580;
19:04:00 12/06/2024;5.06;0.503;2.545;
19:04:01 12/06/2024;5.06;0.507;2.565;
19:04:01 12/06/2024;5.06;0.502;2.540;
19:04:02 12/06/2024;5.06;0.507;2.565;
19:04:02 12/06/2024;5.06;0.503;2.545;
19:04:03 12/06/2024;5.06;0.501;2.535;
19:04:03 12/06/2024;5.06;0.507;2.565;
19:04:04 12/06/2024;5.06;0.505;2.555;
19:04:04 12/06/2024;5.06;0.503;2.545;
19:04:05 12/06/2024;5.06;0.511;2.585;
19:04:05 12/06/2024;5.06;0.503;2.545;
19:04:06 12/06/2024;5.05;0.508;2.565;
19:04:06 12/06/2024;5.06;0.504;2.550;
19:04:07 12/06/2024;5.05;0.509;2.570;
19:04:07 12/06/2024;5.06;0.502;2.540;
19:04:08 12/06/2024;5.06;0.505;2.555;
19:04:08 12/06/2024;5.05;0.566;2.858;
19:04:09 12/06/2024;5.05;0.515;2.600;
19:04:09 12/06/2024;5.05;0.507;2.560;
19:04:10 12/06/2024;5.06;0.507;2.565;
19:04:10 12/06/2024;5.05;0.510;2.575;
19:04:11 12/06/2024;5.06;0.512;2.590;
19:04:11 12/06/2024;5.06;0.507;2.565;
19:04:12 12/06/2024;5.06;0.507;2.565;
19:04:12 12/06/2024;5.06;0.504;2.550;
19:04:13 12/06/2024;5.06;0.511;2.585;
19:04:13 12/06/2024;5.06;0.513;2.595;
19:04:14 12/06/2024;5.05;0.571;2.883;
19:04:14 12/06/2024;5.05;0.516;2.605;
19:04:15 12/06/2024;5.06;0.514;2.600;
19:04:15 12/06/2024;5.06;0.501;2.535;
19:04:16 12/06/2024;5.06;0.505;2.555;
19:04:16 12/06/2024;5.06;0.507;2.565;
19:04:17 12/06/2024;5.06;0.506;2.560;
19:04:17 12/06/2024;5.04;0.593;2.988;
19:04:18 12/06/2024;5.06;0.499;2.524;
19:04:18 12/06/2024;5.05;0.586;2.959;
19:04:19 12/06/2024;5.06;0.512;2.590;
19:04:19 12/06/2024;5.06;0.505;2.555;
19:04:20 12/06/2024;5.05;0.520;2.626;
19:04:20 12/06/2024;5.06;0.506;2.560;
19:04:21 12/06/2024;5.05;0.518;2.615;
19:04:21 12/06/2024;5.06;0.507;2.565;
19:04:22 12/06/2024;5.06;0.498;2.519;
19:04:22 12/06/2024;5.06;0.510;2.580;
19:04:23 12/06/2024;5.06;0.504;2.550;
19:04:23 12/06/2024;5.05;0.533;2.691;
19:04:24 12/06/2024;5.06;0.505;2.555;
19:04:24 12/06/2024;5.05;0.504;2.545;
19:04:25 12/06/2024;5.05;0.586;2.959;
19:04:25 12/06/2024;5.06;0.507;2.565;
19:04:26 12/06/2024;5.06;0.503;2.545;
19:04:26 12/06/2024;5.06;0.507;2.565;
19:04:27 12/06/2024;5.06;0.502;2.540;
19:04:27 12/06/2024;5.05;0.517;2.610;
19:04:28 12/06/2024;5.05;0.507;2.560;
19:04:28 12/06/2024;5.06;0.500;2.530;
19:04:29 12/06/2024;5.06;0.511;2.585;
19:04:29 12/06/2024;5.06;0.505;2.555;
19:04:30 12/06/2024;5.06;0.510;2.580;
19:04:30 12/06/2024;5.06;0.504;2.550;
19:04:31 12/06/2024;5.06;0.508;2.570;
19:04:31 12/06/2024;5.06;0.510;2.580;
19:04:32 12/06/2024;5.06;0.510;2.580;
19:04:32 12/06/2024;5.06;0.506;2.560;
19:04:33 12/06/2024;5.06;0.503;2.545;
19:04:33 12/06/2024;5.06;0.505;2.555;
19:04:34 12/06/2024;5.05;0.515;2.600;
19:04:34 12/06/2024;5.05;0.515;2.600;
19:04:35 12/06/2024;5.06;0.507;2.565;
19:04:35 12/06/2024;5.06;0.501;2.535;
19:04:36 12/06/2024;5.05;0.513;2.590;
19:04:36 12/06/2024;5.06;0.503;2.545;
19:04:37 12/06/2024;5.06;0.506;2.560;
19:04:37 12/06/2024;5.06;0.500;2.530;
19:04:38 12/06/2024;5.05;0.529;2.671;
19:04:38 12/06/2024;5.06;0.510;2.580;
19:04:39 12/06/2024;5.05;0.510;2.575;
19:04:39 12/06/2024;5.06;0.504;2.550;
19:04:40 12/06/2024;5.05;0.507;2.560;
19:04:40 12/06/2024;5.05;0.543;2.742;
19:04:41 12/06/2024;5.06;0.498;2.519;
19:04:41 12/06/2024;5.06;0.508;2.570;
19:04:42 12/06/2024;5.06;0.502;2.540;
19:04:42 12/06/2024;5.05;0.510;2.575;
19:04:43 12/06/2024;5.06;0.501;2.535;
19:04:43 12/06/2024;5.05;0.513;2.590;
19:04:44 12/06/2024;5.05;0.509;2.570;
19:04:44 12/06/2024;5.06;0.504;2.550;
19:04:45 12/06/2024;5.06;0.505;2.555;
19:04:45 12/06/2024;5.06;0.502;2.540;
19:04:46 12/06/2024;5.05;0.566;2.858;
19:04:46 12/06/2024;5.06;0.512;2.590;
19:04:47 12/06/2024;5.06;0.507;2.565;
19:04:47 12/06/2024;5.06;0.511;2.585;
19:04:48 12/06/2024;5.06;0.510;2.580;
19:04:48 12/06/2024;5.06;0.507;2.565;
19:04:49 12/06/2024;5.06;0.505;2.555;
19:04:49 12/06/2024;5.06;0.504;2.550;
19:04:50 12/06/2024;5.06;0.507;2.565;
19:04:50 12/06/2024;5.06;0.504;2.550;
19:04:51 12/06/2024;5.06;0.498;2.519;
19:04:51 12/06/2024;5.06;0.509;2.575;
19:04:52 12/06/2024;5.05;0.551;2.782;
19:04:52 12/06/2024;5.06;0.509;2.575;
19:04:53 12/06/2024;5.06;0.498;2.519;
19:04:53 12/06/2024;5.04;0.611;3.079;
19:04:54 12/06/2024;5.05;0.514;2.595;
19:04:54 12/06/2024;5.06;0.509;2.575;
19:04:55 12/06/2024;5.05;0.511;2.580;
19:04:55 12/06/2024;5.06;0.507;2.565;
19:04:56 12/06/2024;5.06;0.510;2.580;
19:04:56 12/06/2024;5.06;0.507;2.565;
19:04:57 12/06/2024;5.06;0.502;2.540;
19:04:57 12/06/2024;5.05;0.581;2.934;
19:04:58 12/06/2024;5.06;0.512;2.590;
19:04:58 12/06/2024;5.06;0.503;2.545;
19:04:59 12/06/2024;5.05;0.573;2.893;
19:04:59 12/06/2024;5.05;0.505;2.550;
19:05:00 12/06/2024;5.05;0.516;2.605;
19:05:00 12/06/2024;5.06;0.505;2.555;
19:05:01 12/06/2024;5.06;0.507;2.565;
19:05:01 12/06/2024;5.06;0.506;2.560;
19:05:02 12/06/2024;5.06;0.515;2.605;
19:05:02 12/06/2024;5.05;0.510;2.575;
19:05:03 12/06/2024;5.06;0.526;2.661;
19:05:03 12/06/2024;5.06;0.506;2.560;
19:05:04 12/06/2024;5.06;0.505;2.555;
19:05:04 12/06/2024;5.06;0.505;2.555;
19:05:05 12/06/2024;5.05;0.566;2.858;
19:05:05 12/06/2024;5.06;0.503;2.545;
19:05:06 12/06/2024;5.05;0.525;2.651;
19:05:06 12/06/2024;5.06;0.508;2.570;
19:05:07 12/06/2024;5.06;0.516;2.610;
19:05:07 12/06/2024;5.06;0.503;2.545;
19:05:08 12/06/2024;5.06;0.518;2.621;
19:05:08 12/06/2024;5.05;0.522;2.636;
19:05:09 12/06/2024;5.06;0.504;2.550;
19:05:09 12/06/2024;5.06;0.508;2.570;
19:05:10 12/06/2024;5.06;0.501;2.535;
19:05:10 12/06/2024;5.05;0.578;2.918;
19:05:11 12/06/2024;5.06;0.510;2.580;
19:05:11 12/06/2024;5.06;0.505;2.555;
19:05:12 12/06/2024;5.05;0.511;2.580;
19:05:12 12/06/2024;5.06;0.509;2.575;
19:05:13 12/06/2024;5.05;0.511;2.580;
19:05:13 12/06/2024;5.06;0.507;2.565;
19:05:14 12/06/2024;5.06;0.509;2.575;
19:05:14 12/06/2024;5.06;0.500;2.530;
19:05:15 12/06/2024;5.06;0.502;2.540;
19:05:15 12/06/2024;5.06;0.506;2.560;
19:05:16 12/06/2024;5.05;0.509;2.570;
19:05:16 12/06/2024;5.06;0.501;2.535;
19:05:17 12/06/2024;5.06;0.506;2.560;
19:05:17 12/06/2024;5.06;0.511;2.585;
19:05:18 12/06/2024;5.05;0.530;2.676;
19:05:18 12/06/2024;5.05;0.523;2.641;
19:05:19 12/06/2024;5.06;0.502;2.540;
19:05:19 12/06/2024;5.06;0.514;2.600;
19:05:20 12/06/2024;5.06;0.501;2.535;
19:05:20 12/06/2024;5.06;0.505;2.555;
19:05:21 12/06/2024;5.06;0.507;2.565;
19:05:21 12/06/2024;5.06;0.507;2.565;
19:05:22 12/06/2024;5.06;0.498;2.519;
19:05:22 12/06/2024;5.06;0.504;2.550;
19:05:23 12/06/2024;5.05;0.585;2.954;
19:05:23 12/06/2024;5.06;0.505;2.555;
19:05:24 12/06/2024;5.05;0.575;2.903;
19:05:24 12/06/2024;5.06;0.510;2.580;
19:05:25 12/06/2024;5.06;0.506;2.560;
19:05:25 12/06/2024;5.05;0.512;2.585;
